PERIODO,CLAVE_INDUSTRIA,INDUSTRIA,VALOR_CONSTANTE,VALOR_CORRIENTE
2017-07-01,3326,"Fabricación de alambre, productos de alambre y resortes",3221.85525,2800.24375
2017-10-01,3326,"Fabricación de alambre, productos de alambre y resortes",3114.2835,2766.34425
2018-01-01,3326,"Fabricación de alambre, productos de alambre y resortes",3306.43575,3118.776
2018-04-01,3326,"Fabricación de alambre, productos de alambre y resortes",3388.944,3341.11525
2018-07-01,3326,"Fabricación de alambre, productos de alambre y resortes",3187.28625,3324.262
2018-10-01,3326,"Fabricación de alambre, productos de alambre y resortes",3022.887,3121.4
2019-01-01,3326,"Fabricación de alambre, productos de alambre y resortes",3013.28025,3081.45025
2019-04-01,3326,"Fabricación de alambre, productos de alambre y resortes",2920.97025,2979.818
2019-07-01,3326,"Fabricación de alambre, productos de alambre y resortes",2718.625,2779.32875
2019-10-01,3326,"Fabricación de alambre, productos de alambre y resortes",2700.0085,2730.49425
2020-01-01,3326,"Fabricación de alambre, productos de alambre y resortes",2947.72175,2972.27675
2020-04-01,3326,"Fabricación de alambre, productos de alambre y resortes",2244.7925,2355.53825
2020-07-01,3326,"Fabricación de alambre, productos de alambre y resortes",2890.02025,3083.127
2020-10-01,3326,"Fabricación de alambre, productos de alambre y resortes",3017.7635,3291.51775
2021-01-01,3326,"Fabricación de alambre, productos de alambre y resortes",3393.9035,4001.79
2021-04-01,3326,"Fabricación de alambre, productos de alambre y resortes",3427.35125,4329.81875
2021-07-01,3326,"Fabricación de alambre, productos de alambre y resortes",3416.43775,4542.855
2021-10-01,3326,"Fabricación de alambre, productos de alambre y resortes",3323.67125,4407.97125
2022-01-01,3326,"Fabricación de alambre, productos de alambre y resortes",3446.72175,4594.435
2022-04-01,3326,"Fabricación de alambre, productos de alambre y resortes",3185.38425,4576.7725
2022-07-01,3326,"Fabricación de alambre, productos de alambre y resortes",3316.6715,4846.04525
2022-10-01,3326,"Fabricación de alambre, productos de alambre y resortes",3281.8505,4649.06725
2023-01-01,3326,"Fabricación de alambre, productos de alambre y resortes",3477.0755,4899.4425
2023-04-01,3326,"Fabricación de alambre, productos de alambre y resortes",3058.57225,4454.93175
2023-07-01,3326,"Fabricación de alambre, productos de alambre y resortes",3132.00675,4386.00225
2023-10-01,3326,"Fabricación de alambre, productos de alambre y resortes",3044.0335,4198.4475
2024-01-01,3326,"Fabricación de alambre, productos de alambre y resortes",3141.9235,4372.47775
2024-04-01,3326,"Fabricación de alambre, productos de alambre y resortes",2999.095,4199.5085
2024-07-01,3326,"Fabricación de alambre, productos de alambre y resortes",3030.9675,4249.83925
2024-10-01,3326,"Fabricación de alambre, productos de alambre y resortes",2978.627,4235.8985
2025-01-01,3326,"Fabricación de alambre, productos de alambre y resortes",3494.124,5014.65325
2025-04-01,3326,"Fabricación de alambre, productos de alambre y resortes",3391.2435,4898.902
2025-07-01,3326,"Fabricación de alambre, productos de alambre y resortes",3039.86675,4272.68525
1993-01-01,3327,Maquinado de piezas y fabricación de tornillos,1131.48675,146.8025
1993-04-01,3327,Maquinado de piezas y fabricación de tornillos,1217.2245,160.20475
1993-07-01,3327,Maquinado de piezas y fabricación de tornillos,1398.3055,193.449
1993-10-01,3327,Maquinado de piezas y fabricación de tornillos,1276.557,166.31775
1994-01-01,3327,Maquinado de piezas y fabricación de tornillos,1001.973,139.54
1994-04-01,3327,Maquinado de piezas y fabricación de tornillos,1330.38825,187.78325
1994-07-01,3327,Maquinado de piezas y fabricación de tornillos,1361.86525,200.5925
1994-10-01,3327,Maquinado de piezas y fabricación de tornillos,1289.5235,183.51025
1995-01-01,3327,Maquinado de piezas y fabricación de tornillos,1066.88275,183.161
1995-04-01,3327,Maquinado de piezas y fabricación de tornillos,1152.5075,203.16425
1995-07-01,3327,Maquinado de piezas y fabricación de tornillos,1092.188,194.8275
1995-10-01,3327,Maquinado de piezas y fabricación de tornillos,1191.73675,249.83925
1996-01-01,3327,Maquinado de piezas y fabricación de tornillos,1124.135,255.43825
1996-04-01,3327,Maquinado de piezas y fabricación de tornillos,1352.21825,324.40675
1996-07-01,3327,Maquinado de piezas y fabricación de tornillos,1374.2345,351.07225
1996-10-01,3327,Maquinado de piezas y fabricación de tornillos,1485.77225,393.63975
1997-01-01,3327,Maquinado de piezas y fabricación de tornillos,1414.071,343.591
1997-04-01,3327,Maquinado de piezas y fabricación de tornillos,1771.56725,445.0575
1997-07-01,3327,Maquinado de piezas y fabricación de tornillos,1811.51825,493.4045
1997-10-01,3327,Maquinado de piezas y fabricación de tornillos,1869.7155,594.932
1998-01-01,3327,Maquinado de piezas y fabricación de tornillos,1664.1905,500.82875
1998-04-01,3327,Maquinado de piezas y fabricación de tornillos,1816.80175,536.465
1998-07-01,3327,Maquinado de piezas y fabricación de tornillos,1782.81775,573.1575
1998-10-01,3327,Maquinado de piezas y fabricación de tornillos,1845.267,627.848
1999-01-01,3327,Maquinado de piezas y fabricación de tornillos,1510.02475,507.0855
1999-04-01,3327,Maquinado de piezas y fabricación de tornillos,1743.099,569.49775
1999-07-01,3327,Maquinado de piezas y fabricación de tornillos,1726.126,588.39
1999-10-01,3327,Maquinado de piezas y fabricación de tornillos,1796.99025,625.99275
2000-01-01,3327,Maquinado de piezas y fabricación de tornillos,1554.72875,515.6135
2000-04-01,3327,Maquinado de piezas y fabricación de tornillos,1905.34925,640.0195
2000-07-01,3327,Maquinado de piezas y fabricación de tornillos,1990.62375,692.316
2000-10-01,3327,Maquinado de piezas y fabricación de tornillos,1875.204,668.115
2001-01-01,3327,Maquinado de piezas y fabricación de tornillos,1521.2985,547.2835
2001-04-01,3327,Maquinado de piezas y fabricación de tornillos,1752.60025,646.6235
2001-07-01,3327,Maquinado de piezas y fabricación de tornillos,1703.468,668.41175
2001-10-01,3327,Maquinado de piezas y fabricación de tornillos,1640.49825,661.24825
2002-01-01,3327,Maquinado de piezas y fabricación de tornillos,1392.83225,538.8585
2002-04-01,3327,Maquinado de piezas y fabricación de tornillos,1829.11025,717.6885
2002-07-01,3327,Maquinado de piezas y fabricación de tornillos,1773.3745,733.6145
2002-10-01,3327,Maquinado de piezas y fabricación de tornillos,1744.94,753.64675
2003-01-01,3327,Maquinado de piezas y fabricación de tornillos,1317.3255,565.2355
2003-04-01,3327,Maquinado de piezas y fabricación de tornillos,1610.60325,683.8485
2003-07-01,3327,Maquinado de piezas y fabricación de tornillos,1613.8225,717.28525
2003-10-01,3327,Maquinado de piezas y fabricación de tornillos,1690.20775,748.129
2004-01-01,3327,Maquinado de piezas y fabricación de tornillos,1697.3965,767.034
2004-04-01,3327,Maquinado de piezas y fabricación de tornillos,2206.7735,1014.776
2004-07-01,3327,Maquinado de piezas y fabricación de tornillos,2243.13375,1084.246
2004-10-01,3327,Maquinado de piezas y fabricación de tornillos,2221.00125,1109.318
2005-01-01,3327,Maquinado de piezas y fabricación de tornillos,2474.704,1175.2905
2005-04-01,3327,Maquinado de piezas y fabricación de tornillos,3105.974,1441.611
2005-07-01,3327,Maquinado de piezas y fabricación de tornillos,3090.64325,1471.311
2005-10-01,3327,Maquinado de piezas y fabricación de tornillos,2973.91875,1427.1475
2006-01-01,3327,Maquinado de piezas y fabricación de tornillos,2407.9885,1156.68775
2006-04-01,3327,Maquinado de piezas y fabricación de tornillos,3018.312,1471.38475
2006-07-01,3327,Maquinado de piezas y fabricación de tornillos,3118.578,1603.611
2006-10-01,3327,Maquinado de piezas y fabricación de tornillos,3140.8275,1661.14925
2007-01-01,3327,Maquinado de piezas y fabricación de tornillos,2533.29675,1334.31875
2007-04-01,3327,Maquinado de piezas y fabricación de tornillos,2943.61225,1532.6455
2007-07-01,3327,Maquinado de piezas y fabricación de tornillos,2963.042,1674.90875
2007-10-01,3327,Maquinado de piezas y fabricación de tornillos,3088.94625,1741.47
2008-01-01,3327,Maquinado de piezas y fabricación de tornillos,3410.1555,1822.94275
2008-04-01,3327,Maquinado de piezas y fabricación de tornillos,3455.73675,1855.0625
2008-07-01,3327,Maquinado de piezas y fabricación de tornillos,3265.3815,1875.599
2008-10-01,3327,Maquinado de piezas y fabricación de tornillos,3627.85825,2256.94475
2009-01-01,3327,Maquinado de piezas y fabricación de tornillos,2971.28175,1908.88075
2009-04-01,3327,Maquinado de piezas y fabricación de tornillos,2580.6605,1637.81325
2009-07-01,3327,Maquinado de piezas y fabricación de tornillos,2149.3245,1403.949
2009-10-01,3327,Maquinado de piezas y fabricación de tornillos,2783.96725,1800.005
2010-01-01,3327,Maquinado de piezas y fabricación de tornillos,2866.657,1716.667
2010-04-01,3327,Maquinado de piezas y fabricación de tornillos,3013.98775,1736.02475
2010-07-01,3327,Maquinado de piezas y fabricación de tornillos,3131.7235,2006.59625
2010-10-01,3327,Maquinado de piezas y fabricación de tornillos,3675.28075,2363.821
2011-01-01,3327,Maquinado de piezas y fabricación de tornillos,3311.386,2097.37575
2011-04-01,3327,Maquinado de piezas y fabricación de tornillos,3417.3815,2190.14975
2011-07-01,3327,Maquinado de piezas y fabricación de tornillos,3518.97875,2391.7525
2011-10-01,3327,Maquinado de piezas y fabricación de tornillos,3847.64975,2745.22225
2012-01-01,3327,Maquinado de piezas y fabricación de tornillos,3882.47275,2766.1015
2012-04-01,3327,Maquinado de piezas y fabricación de tornillos,3841.6785,2749.29525
2012-07-01,3327,Maquinado de piezas y fabricación de tornillos,3751.1025,2721.551
2012-10-01,3327,Maquinado de piezas y fabricación de tornillos,3842.08025,2799.42625
2013-01-01,3327,Maquinado de piezas y fabricación de tornillos,3696.94475,2668.02975
2013-04-01,3327,Maquinado de piezas y fabricación de tornillos,3730.1895,2707.098
2013-07-01,3327,Maquinado de piezas y fabricación de tornillos,3495.5035,2529.006
2013-10-01,3327,Maquinado de piezas y fabricación de tornillos,3605.79425,2609.49325
2014-01-01,3327,Maquinado de piezas y fabricación de tornillos,3565.6635,2553.9005
2014-04-01,3327,Maquinado de piezas y fabricación de tornillos,3589.61025,2585.08975
2014-07-01,3327,Maquinado de piezas y fabricación de tornillos,3538.63325,2581.09525
2014-10-01,3327,Maquinado de piezas y fabricación de tornillos,3535.665,2673.0765
2015-01-01,3327,Maquinado de piezas y fabricación de tornillos,3764.66425,2993.42
2015-04-01,3327,Maquinado de piezas y fabricación de tornillos,3647.29725,2996.0195
2015-07-01,3327,Maquinado de piezas y fabricación de tornillos,3548.3965,2998.53025
2015-10-01,3327,Maquinado de piezas y fabricación de tornillos,3549.62425,3046.68025
2016-01-01,3327,Maquinado de piezas y fabricación de tornillos,3652.14,3162.6175
2016-04-01,3327,Maquinado de piezas y fabricación de tornillos,3900.36575,3429.59825
2016-07-01,3327,Maquinado de piezas y fabricación de tornillos,3485.2685,3182.5375
2016-10-01,3327,Maquinado de piezas y fabricación de tornillos,3634.496,3406.67575
2017-01-01,3327,Maquinado de piezas y fabricación de tornillos,3795.97825,3735.725
2017-04-01,3327,Maquinado de piezas y fabricación de tornillos,3709.9075,3637.16975
2017-07-01,3327,Maquinado de piezas y fabricación de tornillos,3629.15725,3548.59675
2017-10-01,3327,Maquinado de piezas y fabricación de tornillos,3667.948,3600.09075
2018-01-01,3327,Maquinado de piezas y fabricación de tornillos,3784.603,3713.93825
2018-04-01,3327,Maquinado de piezas y fabricación de tornillos,4185.60975,4166.714
2018-07-01,3327,Maquinado de piezas y fabricación de tornillos,3929.9115,3943.494
2018-10-01,3327,Maquinado de piezas y fabricación de tornillos,3940.1995,4016.17775
2019-01-01,3327,Maquinado de piezas y fabricación de tornillos,3715.427,3903.3715
2019-04-01,3327,Maquinado de piezas y fabricación de tornillos,3913.02525,4157.16525
2019-07-01,3327,Maquinado de piezas y fabricación de tornillos,3793.31225,4110.419
2019-10-01,3327,Maquinado de piezas y fabricación de tornillos,3696.8185,4028.9335
2020-01-01,3327,Maquinado de piezas y fabricación de tornillos,3424.622,3810.05025
2020-04-01,3327,Maquinado de piezas y fabricación de tornillos,3267.8625,3792.4065
2020-07-01,3327,Maquinado de piezas y fabricación de tornillos,3641.457,4185.8035
2020-10-01,3327,Maquinado de piezas y fabricación de tornillos,3818.1465,4333.606
2021-01-01,3327,Maquinado de piezas y fabricación de tornillos,3539.72725,4159.75375
2021-04-01,3327,Maquinado de piezas y fabricación de tornillos,3979.6905,4877.13475
2021-07-01,3327,Maquinado de piezas y fabricación de tornillos,3828.915,4946.06
2021-10-01,3327,Maquinado de piezas y fabricación de tornillos,3913.14025,5361.65775
2022-01-01,3327,Maquinado de piezas y fabricación de tornillos,3831.23475,5608.63625
2022-04-01,3327,Maquinado de piezas y fabricación de tornillos,4241.74575,6395.9815
2022-07-01,3327,Maquinado de piezas y fabricación de tornillos,4203.60075,6637.39025
2022-10-01,3327,Maquinado de piezas y fabricación de tornillos,4222.89975,6619.919
2023-01-01,3327,Maquinado de piezas y fabricación de tornillos,3918.11475,6157.87025
2023-04-01,3327,Maquinado de piezas y fabricación de tornillos,4183.97575,6556.6865
2023-07-01,3327,Maquinado de piezas y fabricación de tornillos,4194.96575,6886.57675
2023-10-01,3327,Maquinado de piezas y fabricación de tornillos,4199.09575,7088.5605
2024-01-01,3327,Maquinado de piezas y fabricación de tornillos,3856.67925,6940.383
2024-04-01,3327,Maquinado de piezas y fabricación de tornillos,4239.3685,7778.84375
2024-07-01,3327,Maquinado de piezas y fabricación de tornillos,4163.0285,8211.877
2024-10-01,3327,Maquinado de piezas y fabricación de tornillos,4190.46175,8106.90025
2025-01-01,3327,Maquinado de piezas y fabricación de tornillos,3853.11475,7724.25575
2025-04-01,3327,Maquinado de piezas y fabricación de tornillos,4156.8205,8217.34425
2025-07-01,3327,Maquinado de piezas y fabricación de tornillos,4213.99625,8309.088
1993-01-01,3328,Recubrimientos y terminados metálicos,454.374,74.4685
1993-04-01,3328,Recubrimientos y terminados metálicos,432.36375,71.15175
1993-07-01,3328,Recubrimientos y terminados metálicos,500.887,82.3515
1993-10-01,3328,Recubrimientos y terminados metálicos,443.57025,75.04525
1994-01-01,3328,Recubrimientos y terminados metálicos,526.84625,88.65175
1994-04-01,3328,Recubrimientos y terminados metálicos,524.2925,91.964
1994-07-01,3328,Recubrimientos y terminados metálicos,536.08225,101.75025
1994-10-01,3328,Recubrimientos y terminados metálicos,502.36625,103.955
1995-01-01,3328,Recubrimientos y terminados metálicos,519.933,107.9105
1995-04-01,3328,Recubrimientos y terminados metálicos,453.114,160.7655
1995-07-01,3328,Recubrimientos y terminados metálicos,522.01725,186.61725
1995-10-01,3328,Recubrimientos y terminados metálicos,501.46475,190.36775
1996-01-01,3328,Recubrimientos y terminados metálicos,642.384,243.92325
1996-04-01,3328,Recubrimientos y terminados metálicos,680.5835,232.70625
1996-07-01,3328,Recubrimientos y terminados metálicos,745.728,249.3765
1996-10-01,3328,Recubrimientos y terminados metálicos,754.8315,251.721
1997-01-01,3328,Recubrimientos y terminados metálicos,852.58925,312.82675
1997-04-01,3328,Recubrimientos y terminados metálicos,794.75275,312.618
1997-07-01,3328,Recubrimientos y terminados metálicos,803.66625,318.37125
1997-10-01,3328,Recubrimientos y terminados metálicos,1013.969,415.43125
1998-01-01,3328,Recubrimientos y terminados metálicos,938.18825,370.972
1998-04-01,3328,Recubrimientos y terminados metálicos,764.511,296.2135
1998-07-01,3328,Recubrimientos y terminados metálicos,934.28175,368.38925
1998-10-01,3328,Recubrimientos y terminados metálicos,1041.42,452.51925
