Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,4.377091590801,3.33771331339,10.462440667644,8.133698264519,0.674580259035,-14.618910638941,6.590839508061,4.173865563372,3.840100277838,1.890755658008,13.286111740442,6.868032311205,2.621666521083,-0.632900905865,2.29128797004,0.795229315068,-11.565157303484,5.377972109835,-0.262783308722,12.251478830481
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,3.218378205438,1.659426920791,7.699965185705,9.471424924636,-0.358494592987,-6.991777667529,9.058366340504,4.865377815788,5.418770966738,3.790617366939,10.135001792992,6.00052861609,4.505956293264,2.428642309687,4.49550223159,0.412729555659,-6.427152214931,2.466095391011,-0.196041954685,5.868805850838
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,-1.084654327902,6.715872951794,4.5200038838,4.553571225104,8.063294195207,-4.087951556075,5.195748537171,6.112228360758,5.884536708082,-0.827959775661,7.719924075282,4.210314288348,3.879204379065,6.552460472569,3.588036514834,1.75031001795,2.453669302892,2.687197587924,-0.829999087753,1.059833641184
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,-1.084654327902,6.715872951794,4.5200038838,4.553571225104,8.063294195207,-4.087951556075,5.195748537171,6.112228360758,5.884536708082,-0.827959775661,7.719924075282,4.210314288348,3.879204379065,6.552460472569,3.588036514834,1.75031001795,2.453669302892,2.687197587924,-0.829999087753,1.059833641184
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,-3.209682922849,-5.493058408168,2.104354442369,-5.250601099542,15.353341632472,-19.851273237778,27.812244039438,-13.958709707754,8.293266399648,10.597418845724,-4.832111758195,2.149124384118,1.08104608749,12.821724969008,1.370396664641,0.128239589633,5.709454924749,7.407297183707,-3.791591611376,-0.313759598388
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,0.177132085283,13.067278682232,5.477655548714,8.760513100414,5.404399939546,2.408884521607,-2.122572733348,14.50595810611,5.123525322054,-4.526081350045,12.383443750017,4.865118711902,4.727211715557,4.717262011459,4.270132085902,2.309610954421,1.424691988562,1.206243034412,0.203082836825,1.579837300368
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,-16.106231953802,9.586634639515,20.024863414794,-5.15699956389,4.466030578227,-29.215955983494,51.519626894676,-15.149027856154,9.319830713422,11.232475181816,1.886886264761,2.122779621316,4.518086682276,5.438335809807,7.354088977539,-9.58074157848,12.842848208702,2.709710621116,-9.668343257983,-15.810470623373
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,4.094141409422,1.585229946022,13.780559936129,16.918962729051,-5.32997152283,-6.834260281416,13.848366845966,4.632229835881,6.968519760595,6.326757244563,17.768378490676,6.345050894581,4.049391476413,2.866337611599,4.059677840072,-0.462186046412,-6.80537657751,0.309371750812,-3.208046300621,9.667208528843
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,-2.135260465233,-13.327735312323,6.199529275938,16.99618605497,13.317630299454,34.249624105484,0.140573781306,3.294305615899,-7.494879345772,290.08520090446,-14.84828184917,7.957983922062,3.820410425759,0.700753388293,-4.972296060792,-4.979255913666,-8.739551083055,6.136119259222,10.104161597018,11.291279022621
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,-2.135260465233,-13.327735312323,6.199529275938,16.99618605497,13.317630299454,34.249624105484,0.140573781306,3.294305615899,-7.494879345772,290.08520090446,-14.84828184917,7.957983922062,3.820410425759,0.700753388293,-4.972296060792,-4.979255913666,-8.739551083055,6.136119259222,10.104161597018,11.291279022621
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,12.735557286871,8.177435635395,21.857494854446,9.569256676251,0.253789442916,-0.872824879674,3.588919390833,4.804371707839,-0.085468707165,3.470361642833,11.78856567936,1.51165040596,-0.878042656296,11.993454459727,5.245298750186,6.353258889476,6.096158363384,-16.676531729065,-6.048978308105,5.411546787951
