Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,1.647137414708,6.166588231955,10.801630238827,-1.123066781771,-1.26099906318,-18.968475687809,1.246483681365,-0.196393697255,3.926206428942,-0.033353498722,3.086154496944,4.281395304799,4.379361756419,2.813605119666,2.591232439473,3.481047714752,-11.79778025697,11.061401954703,6.683978361073,6.15672683849
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,2.121963403619,2.556262174876,7.569729648723,0.935270974712,-2.952251495576,-12.473046043334,4.347608125062,2.006736533974,3.945965039616,1.080806111528,3.734665678851,4.512544080886,4.217295959379,4.305942073267,1.707330333105,1.604667022426,-5.681284389551,6.469709448013,2.292683427911,3.265217823942
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,15.824945895273,2.121991520035,-4.04041752535,-5.521749398497,-2.223073956198,15.4784670523,1.126398858849,-3.212827717137,1.355305398461,8.292299712622,-4.148859388051,6.314250885702,-5.879791185305,8.982179649714,1.900879224349,2.176131644647,-8.935183980941,4.245967920065,11.110424627277,2.056156561954
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,15.824945895273,2.121991520035,-4.04041752535,-5.521749398497,-2.223073956198,15.4784670523,1.126398858849,-3.212827717137,1.355305398461,8.292299712622,-4.148859388051,6.314250885702,-5.879791185305,8.982179649714,1.900879224349,2.176131644647,-8.935183980941,4.245967920065,11.110424627277,2.056156561954
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,24.029820251902,2.152377474831,-7.404709956189,-8.788509659521,-1.836667144581,25.638752625337,-3.593198570226,-7.05459705369,4.293584788437,12.053039378788,-6.799655454664,9.037660531706,-6.086881938343,11.109572423816,1.884810895733,1.685179354997,-15.051318876585,5.384565650212,15.560368233777,2.194830798331
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,-2.695370805205,4.517060572997,3.55947390079,7.525404060951,-9.226863242709,-4.040370070824,11.702061758222,2.542056628165,-2.19483416842,-5.37833890814,2.349873889387,0.55762475014,-3.676523816418,2.61160273934,5.191454377625,5.284417874388,8.094559560061,2.104658812409,0.830689447525,1.791666016712
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,-18.791650652588,2.049746341814,1.63674776727,-13.908590702167,19.40979013176,-8.646785359231,36.155491971666,-4.241976514388,-7.335352830929,28.686668187516,5.236331205442,-18.183696896127,-4.554658878167,5.989360945061,-3.794618502883,-7.110843578453,10.691535945641,3.263172854407,-7.174828018988,5.161120429832
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,34.775758021397,-36.653819624409,68.594665091786,-50.248491173272,153.055461839731,-49.9708721825,67.885943365621,89.237675898384,-29.181429121073,17.845942313337,9.361719792957,10.004994705612,-19.045491529364,5.44395636938,-22.376214872938,-3.791819931038,15.790418342811,-5.749835764672,8.579856941471,-3.501103561691
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,0.171194342889,1.274404874169,12.483601136745,0.263065922644,-5.090350178918,-19.29030599287,3.771312444129,-0.512014041437,4.984545050499,-0.182570429895,7.287205181726,7.488035120264,3.543371417731,4.962139210337,0.057226543442,4.289664873404,-4.288782541832,5.881530389504,0.847313844374,4.701168180035
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,-2.596296899604,-5.011100680609,-6.39487070743,8.439754670153,-1.188841754232,-22.680169479493,14.981570814385,3.447259146416,-2.220203315757,38.407957781975,7.355875153958,23.239261052768,5.763755250394,-3.072984673823,-15.615763000427,-20.040800679099,7.456704211943,0.280709090028,-7.700433741311,26.353142745386
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,-2.596296899604,-5.011100680609,-6.39487070743,8.439754670153,-1.188841754232,-22.680169479493,14.981570814385,3.447259146416,-2.220203315757,38.407957781975,7.355875153958,23.239261052768,5.763755250394,-3.072984673823,-15.615763000427,-20.040800679099,7.456704211943,0.280709090028,-7.700433741311,26.353142745386
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,33.841474153064,6.605519386035,14.757709474233,11.134969987853,1.169221217057,-0.902441246712,-2.445443602661,2.983178275723,-1.042571918407,3.342619879853,11.203940587602,-0.955732768846,-3.354452344666,-1.824060144929,-9.515120114002,-2.513340452133,5.541367339381,-22.206786106411,-0.969218641236,-5.990784383311
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,6.985598223118,1.435366256526,5.685395373659,3.535878724717,2.090413333985,-21.958925203983,-2.57639533889,2.199829108357,7.016083286662,1.014360804806,-3.323060919393,3.472594548837,6.130631564649,12.484204399394,1.942825971513,-11.710293243746,-5.179225954937,11.102883583475,-10.950417495786,27.59007141556
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,-2.583917949614,0.906570416657,13.565637146483,-1.103671309903,-6.824460186758,-20.471791383701,5.557143467016,-1.346089750553,5.340298727374,-0.946435438361,8.735614338218,8.939755586348,3.832011820386,4.513957997507,0.702437608103,7.628775106077,-4.922465477612,7.425543947603,2.648199469007,2.412085413728
