Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,-2.588724956365,4.154510802065,3.432631725984,-2.208684193131,-6.704258602281,6.492503825215,-0.283848784681,3.171428676236,1.294983264274,-12.651317950921,-0.797497002254,1.447002256257,-0.603654670238,-8.604206654578,6.383251798814,3.512487522394,-1.588121420161,-0.126786509526,-2.495821211191,-6.562492450993
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,-2.419506820719,-16.957848031059,-1.100231376571,-21.330503415799,20.93798621916,0.103936269322,0.39632042443,-2.449252423083,-6.413264811403,7.535192783235,2.099137349614,-0.64296544218,-0.284304972488,2.713360426721,-4.090805116443,-3.385416666667,-1.758693389555,-1.017331305009,-3.485420240137,-0.759223715078
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,-1.985209903426,64.567434613887,-88.046617839783,-44.60252273394,-72.398729150119,47.961630695444,-49.222042139384,-29.013724864347,17.580935251799,-21.529636711281,-27.38791423002,45.503355704698,25.645756457565,-16.960352422908,15.870910698497,-12.438000763068,10.37037037037,-2.881958152388,-1.138211382114,-4.6875
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,5.533133326892,3.442118881502,9.214449430175,-7.210176781936,-4.029111640588,-7.669018461205,-7.112010452935,2.540875928954,4.635236521308,-6.671933771454,-2.087908246153,-6.671548503184,2.5446289095,-2.880202340804,-2.297325258784,-2.094116313212,-12.288663668877,10.584328602879,12.760623461309,-0.776209613107
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,-4.546262980039,-3.631455735512,14.049943235056,-4.787240979096,-8.594934166073,-3.474351930473,-16.701336065489,15.036837331809,19.417984275099,-12.386555305843,2.992500683867,-5.883266766559,11.015978999941,-5.258563631306,-8.926058298825,-4.143366944225,-3.647476340694,15.801827176543,24.486263993265,-0.720580806499
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,-4.546262980039,-3.631455735512,14.049943235056,-4.787240979096,-8.594934166073,-3.474351930473,-16.701336065489,15.036837331809,19.417984275099,-12.386555305843,2.992500683867,-5.883266766559,11.015978999941,-5.258563631306,-8.926058298825,-4.143366944225,-3.647476340694,15.801827176543,24.486263993265,-0.720580806499
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,16.78154739823,8.214623751876,11.81758698963,2.636370060685,-2.788622239556,13.633915760123,11.261448565992,3.922720480578,9.149026910262,-3.219292297483,4.227588217777,2.777772931738,-2.287218093528,3.788552678812,-2.566283693913,-5.877249976103,-8.872005776721,-15.248078815035,-0.144927326325,-2.600935455495
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,6.948042682349,4.626783856815,25.82620283794,-8.98188481166,2.508147835265,-8.280013232324,-15.870649419659,17.324313662393,18.465010419686,-9.175701930056,-1.423078529469,-14.846262461995,9.35760522282,-4.066883768748,-8.079923934265,-1.513695165121,-20.751997602878,18.401657341383,30.873967503407,0.330687838316
