Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,2.690889530282,4.643206989213,-1.170332800412,52.483500414837,47.690213282371,-15.159559623695,0.76440700795,-12.367883907629,27.754481343039,-7.632549925938,-1.688551246716,2.205652253467,28.275078200029,-8.136082969064,10.212243333231,9.189984597855,-15.917227141489,23.588900386521,2.780198174684,18.311150530113
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,2.3083192946,30.530909029858,15.576765778711,10.752250093963,-27.262773244168,24.507386185315,28.938795822043,-2.573586579488,-1.024293097894,2.215732496896,12.006329222276,-7.01896323716,4.436641510336,12.752034537216,-4.728410669481,-14.726758392076,-16.211828363106,-45.098189648777,36.979686218985,-16.880255034909
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,11.939101652607,-3.10000492935,13.740252333767,16.928520835638,4.99279708518,-0.212503172849,-10.097707267668,-3.190337030946,-0.74616478664,20.127327901951,33.161008546992,-19.209860382783,-7.657302165281,-20.86630329535,6.107288684556,-0.101397145811,-6.697011399695,7.753338856464,-15.423875023509,1.583929828036
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,2.572273794048,11.086069119209,-2.45043641885,-3.15476926222,-2.420192074003,-1.843013615776,-3.645282272374,1.255581778504,-2.601891263931,2.8861170671,4.232374582503,-8.526482185329,-3.4675941432,-4.89639952507,2.96102686296,1.57956651439,-0.135214155022,1.775200976666,-0.346834038315,-2.378764283533
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,6.723760597204,-2.55468653336,-6.7139706471,-2.208816166753,-3.017975029496,-3.78642531923,-0.926987496847,1.802888332853,-1.807245836528,-0.440584784306,0.603161206604,-0.828510200949,-2.10366454524,-2.394034395521,8.046536946313,1.871883941146,2.263098758616,-2.067715976939,-2.528633399306,-1.504059975396
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,4.463088288641,53.005103285551,-3.220907459303,-6.513805667816,-3.217012997571,-0.160606363096,-11.628591795467,12.460768286234,-1.13950730747,-0.415905893007,11.327334023613,-30.090316580207,2.30550876253,-1.333838799456,-1.737594514548,-0.17731274298,-0.235333772307,0.850318572593,0.839616689627,1.286285422852
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,9.421406357819,-1.682821057724,9.5712151832,-3.299038515513,-18.576321223329,13.689045504542,21.401248779439,-15.641349183509,6.104686761953,5.211004031294,18.840795474135,-1.709007232951,14.524232768741,-10.319984536717,2.031245917914,13.438272158138,-9.942949365446,28.771045986303,1.85346484548,-6.097957155688
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,-8.989172622096,-1.434710285556,4.861079513727,-5.738257813332,13.023409579766,1.010430127035,8.661642449746,-8.805769762719,-5.481656296932,-2.885499708437,7.804679503196,4.609121799688,-7.715754905429,-10.252816058796,3.740729075432,-1.287207363076,-26.015386689587,4.686191992073,-3.395528477398,2.608284343537
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,-11.295697317279,1.001066333284,4.608957614701,31.501605227211,-6.354646341679,-20.051669971598,-5.87200824803,-8.740349438726,10.060971427788,1.038787852351,4.93146460675,0.723234306168,5.844405931061,-4.006406280581,-1.623903398567,0.382392433884,-23.773881182936,17.000846895099,19.676621051911,-3.667105302591
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,1.469706058788,-0.038894161209,5.669862416734,1.692319022019,6.510341231678,-3.040563510518,5.598642413363,-8.185138455409,1.907944222647,-5.358334161332,7.999880016798,-3.905013192612,-4.192317697043,-9.074317088254,7.428542990329,-6.175203446625,-6.346280447663,-6.586531702517,-11.152080668222,-5.827051748962
