Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,-3.301811072056,2.109894566026,3.803736535503,0.964667810607,4.062581762698,-1.393777259606,7.731478307854,1.747718249302,2.551173622954,-2.710170801995,4.05255163663,-3.336745482201,1.546926696686,-2.75060318111,-1.71368563771,-1.454104053453,-2.98380855741,4.719552813209,5.915909258285,1.153886023693
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,-9.847494710384,-4.518448299927,4.012056624503,3.559785994008,-0.261831838944,0.559096950608,4.854998286286,-0.713493907116,0.746510367918,2.851418162937,-7.266025269351,1.090650390973,1.6765545566,-2.645923351355,1.969630723106,1.865495375516,1.528245671486,2.70265840032,0.347740406192,-0.261428301196
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,-9.847494710384,-4.518448299927,4.012056624503,3.559785994008,-0.261831838944,0.559096950608,4.854998286286,-0.713493907116,0.746510367918,2.851418162937,-7.266025269351,1.090650390973,1.6765545566,-2.645923351355,1.969630723106,1.865495375516,1.528245671486,2.70265840032,0.347740406192,-0.261428301196
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,-12.959747621998,-6.46800546575,3.894744505413,1.38146635171,-1.147655372736,-1.859777798094,3.334103303228,-1.353721346117,-0.575224169895,2.694524115959,-9.439937147807,0.253488236058,1.767074353382,1.429870536304,1.783076508593,1.602680356174,1.064772469544,3.138580589261,-0.076334375482,-2.985210119084
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,-2.071768593839,-0.016971334524,5.258044623034,4.711404035739,0.484969461913,4.417162947569,6.302811946769,2.203327987045,2.883789299209,-0.813682433006,-3.740443121471,2.49363498128,-1.726604785441,-2.858713475438,1.938095057063,3.38594126856,2.982758317642,0.817431366643,1.259142799005,3.210873384792
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,-29.483375026586,-1.821158762531,-29.338190116738,27.428938161191,6.857616324409,74.845808057004,-10.733208890332,-17.505698532993,2.944174824156,35.865887184036,27.473582011848,-26.219338544852,-1.108301790817,-0.671707498616,-5.841032530058,-22.015425129244,-37.86023936446,79.469394022338,-16.134420021649,27.756315007429
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,0.800293289302,-12.609991344481,3.754988530815,63.203669154229,10.803200073162,-15.710367714701,35.795054661474,-15.908128100279,0.55219009202,49.027470321322,-21.16976367965,18.553844804406,38.899441148369,-51.854164810772,12.204933933814,-1.153458420246,7.311770998511,1.411628950574,4.174041670881,2.579416851239
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,-15.035104964927,1.311010516168,9.653594635946,-7.457495996813,12.834981870354,-1.368746729389,14.498051301564,-1.63415709109,1.601253642975,-13.50765188902,5.82600547812,-10.33941175577,1.171162934802,-9.715858645468,-9.246703293241,-13.044967732015,1.001350892503,6.404313617997,17.216013910349,-2.291495147768
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,-15.99920040262,-11.427240982287,-3.893308388726,-4.637129563778,4.432581836514,11.468235055788,15.017205367662,-1.280095554467,1.095348139408,4.389678017732,-5.012509364266,-17.997109882844,-25.963871925647,-30.879887077927,-21.363919672535,-14.147012414878,35.684690466759,24.152250788014,18.720141384688,-15.051129828696
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,-16.708911722793,-12.245178535229,-5.032724232968,-5.013278934173,5.13631756686,13.58403315241,15.997003166816,-0.660323222459,0.05081767943,2.625302534445,-6.789733267649,-20.802600145026,-25.441294896338,-33.002304648945,-23.151243363094,-7.30962940334,41.4800474274,25.320174612242,17.759193705907,-16.294050645432
