Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,4.851763337244,1.99849883613,6.995531926487,1.213746754562,9.534050232578,-16.155180259828,-0.619222211374,-1.011421824577,9.760373937338,-0.163662117267,2.994846075229,8.248018541447,1.553916171751,1.696697931183,-1.361208329143,-0.12000057441,-9.679945059184,9.160494048367,11.547950458975,5.478748571255
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,3.129677658327,2.567674738805,7.35723799593,4.733812699708,4.584162865864,-9.710420388081,3.647855624401,2.413495476656,7.33875648103,3.140820548709,2.80830223544,6.645276399965,3.408800353817,2.548848762782,0.327552206538,1.678900383587,-6.550203682752,4.385531004472,7.50079429068,3.181464533164
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,4.536809619789,5.719034154417,9.939052883252,3.040562852909,-3.52717514288,4.721649184791,7.287919730412,3.885051426985,-9.533560942604,16.416422194295,4.302010941453,6.11645992208,-4.722152349779,10.966032973705,2.553998907532,-3.159076271294,-3.466596707509,0.554778967383,9.637470209464,0.975479934814
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,4.536809619789,5.719034154417,9.939052883252,3.040562852909,-3.52717514288,4.721649184791,7.287919730412,3.885051426985,-9.533560942604,16.416422194295,4.302010941453,6.11645992208,-4.722152349779,10.966032973705,2.553998907532,-3.159076271294,-3.466596707509,0.554778967383,9.637470209464,0.975479934814
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,6.400357634613,2.108019781062,15.443623356871,1.436312443626,-6.600029627274,9.747393820861,5.326364621414,9.326891205934,-13.819558983547,31.694704940276,5.739313023341,6.854348304813,-4.959058414159,7.267255194134,2.662105177579,-4.690690511658,-5.355181899048,-0.007718944933,13.159180382449,0.174130207791
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,4.633171782599,-3.972703895403,-2.161237872009,0.050380693808,14.244362218117,4.818494318883,0.051194290973,2.089217487633,-0.574556139679,-12.356406403927,-0.654739411353,3.535497921566,-3.58255016803,2.744186882345,4.689692051034,1.717389284801,3.20030757401,2.403730842321,1.576605917816,3.167197545962
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,-6.828547437718,57.731330307617,6.477021911189,15.444255003394,-14.96855957082,-18.661471299203,36.681475350602,-19.119892419172,-1.364894212077,-6.614053172598,3.091666637234,5.224190301779,-4.990605592017,58.190382216085,-0.825375881809,-0.876048934552,-2.210007330894,0.875671292154,2.767866224788,2.476088758528
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,3.337587071866,1.001153008111,8.453332361283,7.468080974204,8.138462891312,-12.784212315861,-0.908473424693,0.201857133192,14.70332251438,2.701709473451,4.338740608719,10.113911956574,3.717275748895,2.44848624242,-2.448940641875,3.661129229742,-7.146290804626,5.348133946482,10.088572000045,4.069129045023
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,-13.528417846489,32.978967153578,19.715319314676,-1.596511819663,1.025706450663,-3.926443392663,-15.222702025937,-8.405425297967,4.80219790345,8.347439643445,2.130211991463,-23.004059330604,14.192523272315,-8.473245681798,25.130491346083,0.331413656178,-2.717336726345,2.369142734098,-1.033902497998,15.643631402826
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,-13.528417846489,32.978967153578,19.715319314676,-1.596511819663,1.025706450663,-3.926443392663,-15.222702025937,-8.405425297967,4.80219790345,8.347439643445,2.130211991463,-23.004059330604,14.192523272315,-8.473245681798,25.130491346083,0.331413656178,-2.717336726345,2.369142734098,-1.033902497998,15.643631402826
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,19.328045179272,5.932915608425,20.679391433,11.948497074362,1.292914250358,-1.144082531918,-2.776805907606,7.157855518948,1.745734799284,2.134549491643,6.552430629561,-1.045590694151,0.565319763637,-0.459628023071,6.065900594775,3.497548208082,-12.109551997956,-26.534608703318,4.869039640658,0.840872424251
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,9.689920874851,-8.230374743347,-0.785559840466,15.868898458595,-3.774563561042,-9.058416421319,-14.031773939804,-10.659831633518,7.341330366399,9.324685318947,5.369119957198,9.538449172684,-14.051449518651,3.688550581607,-19.24587945013,21.282682171098,-21.942401716059,-7.515881756629,13.942776373106,31.95285055076
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,0.947041768915,2.443021271458,10.078003873736,4.865475535319,14.428225867902,-15.909854505931,5.597724655724,3.48274740873,18.66814462317,0.833558241338,4.022674212318,13.462203652211,7.964071679709,2.93216027705,-0.838181740782,0.96130692662,-4.0715284489,9.885434384935,10.373780869069,-0.17765880862
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,-0.30531350054,3.35849369172,7.620155201052,1.486324655537,5.476266715939,-7.106231598694,5.607398355806,10.989634985853,6.707626696436,-0.849856770995,-2.775934564464,5.223660918335,4.553807198027,3.903892758732,3.163791197406,-2.404496267609,2.106786590182,2.461793470103,4.591172724633,2.38607422958
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,24.877100194431,0.508193544724,-3.825475112203,2.050183108402,-7.711460769924,-1.867487544843,2.436552222149,-3.008249082296,35.80787734292,2.714931950581,1.108571664589,-5.344450099352,-22.534492732048,5.995925947411,0.477326968974,5.305533633163,-4.010334991726,3.563912833652,4.482178786547,-3.758314289181
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,13.357355248241,22.795199628254,-1.027768675267,-7.905925184006,3.376595635863,11.768857251367,-3.709374202586,-7.297570631246,14.227687335373,2.194988974621,6.594334719335,8.593892850613,0.294770336023,4.220444138332,5.956019627604,-5.659811014782,-3.588089699143,4.860377455529,-5.509143076684,2.334690099357
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,2.555089729943,-3.25544179256,1.019953787748,2.584641388633,1.702065322468,2.233733580627,7.189711158161,0.134273562782,16.356289089623,-1.423444912612,5.240209556259,9.178888819503,0.569288171597,-5.394134009804,-10.730180134542,-29.332975334354,-25.835478851788,20.969129228123,31.410618866947,-17.626043905889
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,39.354614095148,34.544662651367,5.399353558903,6.207925295958,-10.439379307312,-6.735596109451,4.155928364465,23.716979007919,26.014738692331,15.162424717291,-0.55315782834,4.10061139536,-6.535547035169,-1.843901848828,-4.164617507763,-8.046651314122,-2.59138808091,11.618000810057,-19.536386878398,-20.471535821348
