Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,-0.340945863877,3.18524530279,5.033085105236,-0.757104319238,-0.320174270195,-0.192624802047,-5.838462068719,-1.391480385477,-3.42216423068,0.736015142516,-1.367632605527,2.918675057132,-2.671220664265,-0.19516896175,-0.58707962062,1.624692604975,0.987068946437,0.86017480603,1.546349188533,2.451450425685
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,-5.212068732921,-0.741076629773,13.702403222526,14.745689642531,3.493320315595,-9.864939285653,-14.605337782856,26.177183998768,-16.60640180642,20.188317370875,78.245206334387,-53.193648570558,-6.869938848057,14.900036243596,3.33793699239,-1.483885161148,1.651388439164,-0.986105008787,8.523749961866,-2.536653181805
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,14.904588119539,-3.586963646538,-6.81443673893,4.23469124211,2.736597236709,-3.553028045853,-3.809966685062,1.598382380097,3.074632732327,-3.471739955235,6.12604604257,4.119839931842,-2.890142637364,-3.618956262857,-5.25485031879,-5.157657209558,-15.490831936743,10.30453858333,19.439139021545,2.255069471334
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,6.772490392995,-1.681182336678,-12.177934941581,30.705178756856,36.625756403064,-11.547903888893,3.851692108614,-26.117103487131,46.284569386091,-17.144753105242,27.373959827276,-4.75069452563,5.299270944041,-2.563076254342,-6.148379566522,-5.231101029544,3.743602503224,-0.21794477548,16.55589485025,-3.888630359714
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,6.772490392995,-1.681182336678,-12.177934941581,30.705178756856,36.625756403064,-11.547903888893,3.851692108614,-26.117103487131,46.284569386091,-17.144753105242,27.373959827276,-4.75069452563,5.299270944041,-2.563076254342,-6.148379566522,-5.231101029544,3.743602503224,-0.21794477548,16.55589485025,-3.888630359714
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,28.248192580383,2.760968043057,9.793618852217,10.148672789855,0.574975557768,-11.867343121962,1.057163020466,15.010235191237,3.161515993597,7.995094946441,-2.985769904541,0.798909111274,1.851290840081,0.87281552212,-6.680015545658,2.428767666251,6.854367307277,-33.307878509511,-17.811647153995,-8.794731462503
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,43.599878775592,-13.765977119455,-17.773186856174,-0.077219165336,44.198319934988,-32.575322845557,16.847815479246,-6.912592878835,11.365171538453,4.955300591652,19.917514148727,21.203671226704,6.135122607836,-21.520744910867,12.164220607069,-8.921830619613,-31.926789464501,5.578343558492,47.485597175538,4.921601012496
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,8.841347947426,-1.440335363473,-5.335089961157,4.007597282002,-5.791660418478,5.780536963867,-8.185661126862,3.597649638782,0.121871230706,-5.900050446026,2.749642595736,-0.293649203216,-7.018053223734,3.31401075379,-10.587094762477,-4.501586896327,-12.845671007753,18.696226938351,15.249538852927,2.302102142494
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,-2.095535203688,10.809355360926,-1.883350604613,2.707475729032,-0.831165186053,5.918542409026,-4.449969156788,2.568456255641,1.008073797009,-3.54583919475,-1.475588209503,3.283136983079,2.0165807812,4.213811397012,3.041247338743,1.05030435959,-1.52058936847,3.268864951912,9.049406736377,0.416823109317
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,6.601000405147,-0.560375157134,11.880137773979,2.317863482445,-13.651814993228,50.579335362985,-6.984227035454,14.773513646773,0.373197540227,-11.548469889162,-6.798011669446,12.972605254349,16.413668913468,5.327301789462,1.290795926901,52.078813281748,34.297755868009,5.118437852364,20.662631634188,-3.047716805881
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,-4.770895577657,-2.814563016954,17.547941660154,4.382302922612,0.307436766597,-10.671382599607,0.856021843252,6.655396810244,5.596161760732,-14.342168819334,4.412125378658,15.424942172168,4.22352059313,0.901950229898,4.46719759,-6.927342257582,-22.997547170101,37.681829045645,-1.432801722435,-11.945159465007
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,-11.922508055484,-5.468715833729,-6.872928220117,1.956729581142,1.937757554236,0.325914056066,2.284726834478,2.316428270025,-1.01517437628,5.69111679885,4.628521635107,9.379484916582,-2.245561416132,9.004549526951,-0.716865821261,-2.705113839014,-14.794349442379,18.222690378531,8.129913533312,2.201776009643
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,2.803022666749,9.358923468395,-5.645793384295,-2.205022491628,-3.594544867555,2.458944438845,15.125787760127,-18.418938231893,-2.638723006725,10.526379714505,-3.035478806907,5.221447259351,4.457813714101,5.509016964532,12.797523897544,4.251603432869,-2.290737915601,8.36891410797,-9.65211960708,-3.897488337691
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,17.633401613711,2.320183760865,5.689624928814,1.06055852255,17.237312396127,-1.512739044479,3.576146488687,5.865223588811,10.972289966941,27.878163160328,-2.58317530219,-2.581492661628,0.574338432187,-4.619796042995,-7.417544725919,-10.605590725331,-7.04159638379,-1.374688094007,5.818747040257,-1.65881759944
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,11.704319826911,-4.479832339353,-8.151079394198,5.55667100715,-7.262444636981,9.202912531587,-10.028609649031,2.153783147008,-2.168272544268,-10.007444329886,2.146044336781,-5.534233682208,-14.69963841997,4.331055895627,-27.264959744626,-11.880797608328,-19.931894774731,41.34856358222,22.57982623363,5.476389706831
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,3.007177244465,4.874560501336,-0.869029912393,0.67032988876,3.361444364947,-5.817563128053,-4.308555013967,8.129791853077,4.884502916103,1.144846782641,3.139706746821,3.223303004578,2.872515770028,-0.570304526413,8.607186915442,-4.444462948244,-2.030092587602,3.029141540275,-1.237446906676,-10.638841442941
