Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,-4.531991591275,-0.425616919701,-6.739849040853,9.731711267934,9.454660365381,-9.479946469339,10.740716988684,-18.134928688256,4.941729522406,23.367277141168,16.63526402482,-0.618795229004,4.076417111462,2.730449696992,6.029511091621,-8.115656663759,3.300197445649,19.388076037395,-2.516203029919,-7.000723538205
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,19.902276808744,12.293983996388,10.528610166119,-8.812450079249,-5.278579732795,-6.887660209614,2.429901803023,-1.469554918932,20.661180966107,7.991055317929,-0.036422222662,6.888532236898,5.764293533087,15.13984281439,10.534546154489,6.596571236455,5.889053007413,2.199955963435,0.582701546407,1.568682143595
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,37.017114602033,12.668957510596,-23.093412346006,-11.352532231334,41.660495550727,29.118604850459,-1.08980974789,-2.51264036933,-17.423011797745,19.662080778865,10.805040471447,-22.971719908593,14.83736436829,-25.9643162993,31.000868734671,-11.718369305962,28.168330186134,7.714650226016,-7.219835684632,-6.663837011885
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,19.657176904929,5.220069265907,0.755492895804,-0.499909368201,5.873543440137,-5.787910676384,5.495601330687,9.418801928042,9.513961742225,1.531577121467,1.797032471124,6.653435692224,9.582918659619,10.985184257921,3.116887261551,-8.022725293516,-7.950655577414,0.874228637603,6.431865190347,13.919178013117
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,4.842941897707,0.226642140937,1.788633509451,2.653075397785,21.101116035914,-3.53704161392,-6.243801210121,-5.543747616294,8.94861783031,11.535438196569,-20.638784145883,-16.729734145157,12.570003723955,-2.291992042976,0.606503280643,-0.803201606966,-2.015755900776,4.724678020315,1.031398896316,0.346906169015
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,19.211128168176,-28.792935796694,-2.234114535277,15.866564320679,-37.115814852625,51.324208799275,5.990607220913,-19.149990039787,10.535393221016,-21.39995541927,-12.768550383616,5.517968544065,-29.225580814389,-16.033085077595,-7.342431970406,-0.585246347881,-13.031838026134,-8.610858462184,2.162720817623,-1.060342082092
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,4.622386701423,0.734215256833,1.838370147407,2.496238950692,21.882256250635,-3.916834079563,-6.377191656261,-5.375803160722,8.931883019993,11.887902017903,-20.69795106846,-16.913711852494,13.008946087616,-2.201614222517,0.651390846298,-0.804334647804,-1.958362293537,4.786308646839,1.026838922493,0.352642081955
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,37.189835404027,4.623528727961,1.106776724343,31.263788442065,9.340448766858,-2.955642752614,6.053054210611,5.025300366605,3.198543297264,-6.585251341806,-1.162687513367,9.757422808919,9.124908799238,5.918226636812,9.229870680635,-6.298527466852,-18.636536006283,-12.863825779655,20.590035532175,3.336812189988
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,3.421631352745,23.252654523217,16.741819221696,-12.138636642821,17.574286505733,2.815188360159,-13.450951692374,4.847527527904,4.154847344939,21.229609835495,-2.942852807801,22.42652182921,-0.782230572904,9.553254643818,-0.63115903547,-25.363880538448,-20.717415824479,1.430073546103,7.651226847517,1.871336130461
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,24.014261990555,2.901044414996,-2.588632582812,-0.534298879724,1.000918739387,-8.573516564026,12.674098240457,12.990066695144,11.271508479451,-2.509106730567,6.133259439644,5.413041678372,11.912912218427,12.771555493069,3.59067406835,-5.156879742143,-5.459130204508,1.499049995821,5.808019685119,17.246036452115
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,12.167580695329,1.947418116117,-0.500756388315,-1.149748778022,4.010052440693,-2.351799126105,4.864107477122,8.09440392923,1.101077059989,1.06144180407,8.620298182423,-1.186781107712,3.397136599994,-0.705890764474,5.614583604097,5.11216357034,0.695479508629,2.282021489319,4.065139206796,4.540496658016
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,3.283416607526,-2.459447495747,-9.49279819611,-0.022886993287,4.368571935346,-4.276717028425,3.095051101708,12.612710437353,-1.263980510338,3.188005743522,13.254327793629,19.854205116923,-3.202756643223,8.019490641273,6.476089163765,1.992923270521,-0.593251031965,2.053759974675,3.668041575425,2.99546748076
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,6.310697232195,0.148579818147,8.827163514809,-4.121654260254,-1.400833617477,-7.662437758294,4.95018155528,3.089806303159,8.566955859253,1.930379778025,-3.867270028669,-2.509481150603,-6.407104388915,-8.902909469514,0.132079695545,-2.527654529711,-3.617476711583,0.159893387257,0.500811675802,-6.003305920306
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,13.072503630003,-4.254610997178,-0.253971054045,-15.19366377285,-2.627893473559,-23.649988609271,18.438074075704,4.339825482848,8.251986972714,-0.584443083097,12.556890672721,-1.177505862728,-2.775231958715,0.602592207698,3.344249271109,8.830455872549,-18.795542727359,-1.294718945163,-5.678699999473,12.371220435744
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,3.334375170539,-4.045840374866,-1.17906945327,9.726613823989,1.022771843204,-5.428181874239,18.042719665777,-1.831390174894,11.549065659144,-6.04080885375,-14.939525709775,1.368617404232,1.052439820227,0.649897426653,3.107889659488,3.669034849894,-3.91545501787,4.390459266454,1.105110236121,11.418263197524
