Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,0.883497672323,0.421882652058,6.701184952183,6.271281454007,2.009072594612,-4.840054225447,6.012899140461,6.433578765273,1.439079349968,-1.37947703709,1.018048431213,4.395863594632,-0.229662483415,6.861761606913,2.293359802058,4.747116727582,-8.048287771441,-0.321295047936,0.522213124293,4.143432286546
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,2.066395382826,-0.059468823475,9.756905075983,-0.085738464738,5.683254658559,-7.837595091029,-2.669057254566,-1.119590275566,-7.560135266151,-10.253242918709,-6.213134176955,7.607336030938,1.823351215607,2.778794946089,0.201825259068,-0.512836563862,-3.825768167585,25.58989569725,14.31277337607,-5.012783695784
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,0.833142881805,0.442623923881,6.570173200362,6.551984052181,1.856940979865,-4.711276880991,6.37364739986,6.720744572662,1.75608685422,-1.095507466763,1.22802745506,4.309463935108,-0.286641880028,6.977478263304,2.350310132634,4.887333370517,-8.15505386588,-1.007339909,0.058980903913,4.494807857209
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,3.939541920723,-5.4347087427,8.664014979665,1.790689873416,5.220866872976,-21.146067410158,4.776722391662,8.720077987219,-12.808921020129,-0.336438300648,-6.041672888034,0.749600094943,11.019878533312,4.081029312343,6.65131429622,0.865056755904,2.995022807072,0.72756893988,9.039739675109,-1.764117288006
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,3.939541920723,-5.4347087427,8.664014979665,1.790689873416,5.220866872976,-21.146067410158,4.776722391662,8.720077987219,-12.808921020129,-0.336438300648,-6.041672888034,0.749600094943,11.019878533312,4.081029312343,6.65131429622,0.865056755904,2.995022807072,0.72756893988,9.039739675109,-1.764117288006
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,2.966627068699,-6.590354484564,12.458813886743,2.784754404079,6.308083690818,-23.906374660163,3.462557720686,11.447573867516,-15.560392002665,-0.075593770978,-7.916834208243,-0.620213577307,14.646312624661,5.515328582799,7.742611866596,0.790122735805,2.593282482656,0.457017433376,10.027824322013,-2.483974987073
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,11.835647921075,-5.489477658821,1.85776574898,-4.787582535924,1.367017679451,-8.790016229023,7.686491687056,-2.128857386877,1.188127887194,-3.767201792462,-0.552776465074,5.917788425783,-0.074136690549,-0.349421888831,4.00043590502,3.39193336063,5.396589637417,1.880325028766,5.403300386573,-0.931262923756
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,-7.770982343388,16.247065287976,-42.103538663172,-11.243470919499,9.113810260484,2.932357477464,44.993857493858,-3.417355080138,2.730130458766,10.489270719447,6.71405401924,13.68609334021,-17.209293346589,-20.675162057548,0.425494389206,-16.17126214729,-3.698595459029,3.827955039884,-5.043520773858,34.394020190133
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,-21.961178262419,138.476870691803,-59.735329966916,121.821484172289,-55.702421335829,92.667898952557,-5.434236374435,-13.386796782531,-35.789385615082,30.893849895761,46.484387961642,-29.477189326326,50.994121992741,35.93141738816,-30.33020344288,-1.154563220198,11.800931712305,-0.947192975324,9.277271607978,-3.276810696111
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,-2.156115837438,-5.91202982902,6.174170690649,15.797360939063,2.094785520005,-3.749049987571,5.404087190436,13.184454259217,-1.344415296981,-2.82477335957,-0.573504129409,7.642815279878,-5.945119754151,11.957117257384,-7.333343039911,20.951796133235,-12.608212713603,-18.91004931481,-11.782218206642,9.965450894116
