Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,12902.833,13156.165,16315.248,17081.518,16668.05,16609.479,16209.804,15355.407,14842.513,14723.594,14470.54,13648.808,14502.351,14823.455,16072.114,15728.785,15852.899,9540.507,14036.044,13593.693,12076.345
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,11146.737,11093.758,11142.267,11813.236,12249.073,12295.584,11887.763,12135.541,12331.873,13005.38,12946.699,12908.428,13431.276,13545.037,13631.703,13736.811,13762.723,11975.459,12420.039,12626.029,12806.478
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",14961.233,14377.868,14253.912,14267.123,14077.816,13927.679,14386.711,15369.149,15024.979,16489.739,16898.009,16591.328,17431.726,17399.298,17046.122,16972.011,16215.104,16829.4,16626.715,16641.417,16629.896
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,6.707642696243,-0.565155955521,4.382805387414,4.980200904022,4.721526107232,-3.327797659339,1.066703899972,2.43709264307,3.156476495096,-0.228320181402,-0.005362495368,4.185209736672,4.598398355478,2.209204158561,1.737173301809,-1.017898592624,-7.272967143221,4.764369308082,1.752018042342,0.238031596686
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,1.184581637954,3.854177242248,4.609447702532,-0.604409187327,7.250368944875,-10.264492545237,-6.871458393563,-2.216369749938,0.704060052773,-3.421319357903,-0.336899560532,5.825187414659,3.019338954185,1.078969377046,3.139275497229,0.005252689584,-12.85751342103,13.175896213843,3.418975728077,0.277972323757
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,7.036403045034,-0.813834987925,4.369451851132,5.309997110907,4.580573810139,-2.931290818053,1.486176052942,2.662742614592,3.269744327133,-0.08451151667,0.009070842839,4.114060927171,4.668030188589,2.25825909718,1.677020460184,-1.062424994012,-7.027311249321,4.417561641076,1.677524466415,0.236216141717
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,19.125096149879,-6.081632229119,14.663911051339,8.095637688238,-1.049495376413,-7.007665513302,-10.81024688213,-5.461390975144,18.41243858688,-0.551991565221,-1.507714976543,16.460131812258,6.941315082612,-2.920125337636,3.892639362822,4.232819851839,-5.279712449965,-1.927355098361,1.744330207522,-12.054546978573
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,19.125096149879,-6.081632229119,14.663911051339,8.095637688238,-1.049495376413,-7.007665513302,-10.81024688213,-5.461390975144,18.41243858688,-0.551991565221,-1.507714976543,16.460131812258,6.941315082612,-2.920125337636,3.892639362822,4.232819851839,-5.279712449965,-1.927355098361,1.744330207522,-12.054546978573
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,21.894454253237,-9.166830301598,19.895764422547,6.955168946326,-1.062808690373,-8.354096885947,-13.846210702349,-8.7388124786,23.131780606973,1.741277636779,-1.953779830481,18.052548881449,9.337139100869,-2.951808090983,3.214064974227,5.234392117987,-6.701942556593,-1.678099753541,0.277244101007,-16.517197503381
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,6.47323489144,2.546987359626,2.141978172662,5.583585167508,1.816612363553,2.818287186091,1.684297016816,3.13245066773,7.932063722037,-15.297782221757,2.616659692043,3.720179064985,-2.875908638153,4.108402853468,8.207113705068,0.794239379044,3.262418643102,-3.407915438794,7.114400908505,2.448898979668
