Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",14589.342,15545.302,16804.03,16859.434,18192.57,19533.901,18973.405,18547.063,20301.33,19905.481,19741.284,18624.669,18682.305,18564.383,20558.933,21250.441,21807.291,20717.525,15673.119,5155.402,4707.195
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,34094.237,34669.763,34869.066,34644.697,34983.734,34986.528,36511.443,36918.854,37502.823,38814.434,39965.869,39867.805,38820.192,37472.031,39041.808,40167.071,38762.142,37345.413,37299.416,38454.911,38910.271
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,12520.282,12441.816,13356.388,14925.922,15075.344,15689.2,16638.686,17244.908,18118.222,18026.861,18982.02,18674.796,17407.478,18801.291,18121.117,17726.931,17358.687,16644.466,17183.946,17085.139,17415.634
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",1839.846,1801.231,1729.831,1890.11,1826.729,1867.12,1957.117,1905.21,1972.355,2171.366,2310.676,2223.235,2306.692,2694.256,2299.94,2301.49,2324.345,1417.663,1313.074,2015.648,2160.901
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,18064.213,17862.367,14670.939,14433.209,14236.856,14791.041,14121.046,14245.637,14694.348,16207.185,18831.67,17226.823,17814.39,17248.133,16758.675,16852.428,16968.434,10685.135,12049.022,13730.853,16572.511
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,11153.827,11132.146,11725.465,12261.746,12904.611,13551.925,14200.117,13952.98,14630.773,15034.485,15677.196,15214.281,15729.75,16081.793,16404.168,16116.78,16125.754,15185.572,14809.949,15543.285,15373.127
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",19612.204,19861.757,19274.536,19034.397,18937.691,18846.86,19242.786,19689.972,20802.521,21167.212,22398.394,22101.617,21008.79,21333.857,21271.496,22133.477,21646.248,22311.239,21643.38,22209.269,21954.557
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,2.674087760316,4.92874842737,4.681254837287,3.737918172664,-0.060307592365,-7.384881188385,7.504171656933,5.38521370383,5.697085905602,-1.613493894576,1.588969850929,2.45046865207,2.071585662049,6.891468900699,1.698333529887,0.86571385218,-10.467906185985,3.606060116131,3.890745377908,3.126724148042
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,0.268955703254,7.032415537104,2.743907734284,1.699643703491,2.988006692052,-16.012600843939,0.00376029247,4.077766987541,3.064337137565,-4.193618748331,-0.262231825072,4.430423473296,1.730294594911,9.862850452536,-0.52562079582,0.303839310746,-15.509165657325,7.545921695717,6.581962862194,6.671953759911
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,2.851925366517,4.777107734647,4.823912498987,3.885029475711,-0.275689680373,-6.755329377192,7.997130486029,5.464784495504,5.855206921074,-1.462618962431,1.694220194364,2.34006372815,2.09100522446,6.722993785118,1.828139918473,0.897750936563,-10.182154532236,3.395983539746,3.741488023293,2.924718945947
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,5.354842914374,-0.381016560711,4.983679705931,4.490171442604,0.769966684856,-5.662402581256,3.363146115287,-5.534897463075,12.185887518493,-0.537650931045,-0.546662808442,8.775673223142,-0.813718817519,0.773483600938,2.525073487081,-0.720832252019,2.496957676707,1.878293025311,-4.593379419343,3.964033385248
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,5.354842914374,-0.381016560711,4.983679705931,4.490171442604,0.769966684856,-5.662402581256,3.363146115287,-5.534897463075,12.185887518493,-0.537650931045,-0.546662808442,8.775673223142,-0.813718817519,0.773483600938,2.525073487081,-0.720832252019,2.496957676707,1.878293025311,-4.593379419343,3.964033385248
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,8.922217031055,-2.871617976443,5.194353838256,5.640996758439,2.764977835971,-14.630746101303,8.281693625663,-10.905066219469,21.866838669086,-0.540919060897,-4.400119654968,18.779370296,-0.508868229438,1.962828013934,5.236638564608,-1.164262231474,3.591907383789,4.765888699766,-9.339648367164,4.997405121963
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,1.048180958163,3.218939291941,5.317416874994,2.994496581416,-0.306870304318,2.764263955151,-0.577118328555,-1.00427097348,4.806052917498,-0.315212405617,3.174509069131,-0.283051865731,-1.227363928413,-0.126602449442,-0.584953507785,-0.298977335122,1.283918244653,-1.465591380495,1.006601899988,2.766532552953
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,24.44377395996,-17.931274477085,-6.05173798046,13.669827270474,-17.593223924558,10.186768614658,-0.982458404123,3.326298718928,-0.924355911183,-5.812693265819,-1.741782891896,14.672051443211,1.34393554707,-7.396941407387,6.814042412688,1.237811758879,1.815465686073,1.652977843132,1.054616743805,5.087150671386
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,2.831333652025,12.334771876093,5.288933260537,5.315153431028,-1.714371649256,-12.965977284577,13.002676751858,6.971069133544,9.011660637572,-6.96959929484,3.444404103386,4.450343206906,2.247622872192,14.685929373542,-0.709133437038,2.669074562816,-15.697368786776,2.79180005211,5.513052588994,2.111704365895
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,33.357468829743,3.883931860028,17.922001538777,-15.416727701243,8.586571616753,8.856300004852,11.919958596449,48.794337872397,24.430628700543,5.295800700362,-24.715885362681,-6.75737020725,-2.846659571115,-11.858032170379,-19.343117361734,-2.703545543342,-14.434142171368,-6.671435344837,-0.21130765102,-5.880510018506
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,145.673781600154,-11.964247697664,28.559128335342,-25.941262804201,56.544362129718,31.295978446865,14.995657397299,56.544341089772,32.656090192057,10.40955966108,-32.622509103228,-9.89922746432,-5.443953429333,-16.448599453909,-26.106354574091,-15.08186694332,-21.663695341058,-13.055358043258,-8.522585043986,-10.786316180432
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,-4.853348084802,17.80550035046,10.939249294441,-7.410592602765,-20.594024360339,-18.061270896501,6.008083633038,32.634917594592,4.188151067167,-10.727519449914,5.924371671143,0.987367599367,2.865532749875,-2.577614637377,-7.617094028772,14.462622593427,-6.996079926218,-1.139236285504,6.122965953268,-2.657631544882
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,27.081802805751,3.974854129337,22.847321880624,13.557705982648,10.65984268287,-10.000885043814,38.275214544985,6.610734904007,0.244236108039,2.052567740535,11.619756307547,-7.297825861254,3.882771793177,10.717297981282,-6.995529011179,-10.20196635579,5.097743363115,-25.982392346553,-3.711499893904,-11.736806516757
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,15.096476818998,22.612662384317,10.508675895613,-0.463432018673,-6.921010891813,-5.906391254073,2.546275278458,0.791291649931,13.197370920666,-7.841906092199,19.281388401464,11.275923995893,1.886583196312,-6.923268768558,9.642254099988,16.453010052431,-30.745117460921,2.122252347359,-7.362186789918,8.000668740654
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,-1.302235733478,10.6815638485,2.738387294066,7.241872411106,-1.418286258251,-15.577936739099,14.097284669997,6.722862554894,7.889599707397,-8.294410039861,1.140833569393,4.295628113961,2.48132695293,22.795514836431,-1.912606915098,0.276885470569,-12.672148220939,5.488807195535,9.075405404725,1.839182872076
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,9.875417808956,1.845390886222,4.883131333333,2.098620883025,1.85005612535,-4.193397093278,0.89255905499,0.330155512721,4.284946594177,-5.790319995593,1.063873025196,3.93441362177,9.196700633247,7.729274577927,0.551504608528,-0.275563097386,-5.457185592387,0.265321226368,2.018889837585,4.663469721957
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,18.365446524718,4.558739274072,-6.420177154398,-2.246598009422,11.388037343071,-1.344058332007,-16.741929491442,1.69972840175,-0.937615600557,-6.074510023688,-2.37178821541,19.666445519298,-1.921772774616,-2.970610824998,-1.542363391961,3.512967461459,-0.947205016116,5.132781902773,6.168130604021,0.652532208732
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,6.533026307798,-4.365555121659,-2.698508565701,-4.492132341247,-5.439989072882,1.427532950962,7.000660633488,3.930496622214,2.229361203045,-8.263663773092,4.726678630729,9.473192507962,-2.296147504696,0.636653811771,4.187635522398,-5.425798998515,-27.45222043283,39.644654703583,2.957409600743,-5.744317611649
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,12.710006785029,-2.914378051198,-9.417312434887,-5.094600756553,7.504981803553,6.136279619856,3.886526766364,-22.656366901092,0.50870015515,2.293969191587,-0.263016459569,8.717059075961,2.763478528221,1.940844052351,5.90086611948,-1.886044783137,-19.586680683895,25.441975590203,-2.440224899437,-15.886018235303
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,1.01931072893,0.011882072804,12.125402754413,7.422618366456,-5.698996004535,-12.959169015479,6.635229799971,-3.073841618346,13.888277405893,-2.33539780848,7.725371536726,-5.543638297267,8.604607204201,17.047423741383,6.873355443925,-5.164283748265,-8.330595803446,14.475181178959,1.58537672579,-8.735625535412
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,11.020711439244,-12.818985401591,-2.387293585233,-0.533619475202,8.346470728648,11.275542658041,6.303614299098,7.715084904767,13.592825681957,1.911582688613,4.818607517318,6.217754009118,-0.9009192198,7.491427130105,-1.362242795719,-1.171908188253,-6.474833887995,6.925058727403,1.190200718166,1.071893641795
