Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,-0.13760213326,-24.139983526939,-10.747002424815,11.641918527066,-23.806057802446,36.581149528094,-20.486712849056,2.65966180679,7.403544003001,6.896186969647,-7.733531021608,-14.091896063309,28.833988924691,-23.517936822218,-0.258703735031,-0.219031506758,0.447025631342,-0.436681377301,1.571658727362,2.108430360781
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,8.238779240633,-7.361731377149,-2.198584750389,6.902903038798,11.410696444302,0.046754295088,-0.082620822102,7.574035845918,3.802781600556,8.866684800718,6.108804600429,-7.440449209063,-1.537517285557,0.426992532173,1.968018761839,2.006281004957,-8.541228490726,5.010272763205,-3.130014169354,5.639229463141
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,4.119199832411,15.588113015589,-0.73009409425,19.943157362,-14.487184061866,-9.613163367691,28.960574659519,16.27628810972,22.297960635002,7.960376893984,3.329100810657,-0.584078905352,-18.597862700044,1.048376592377,15.263426425666,-12.004245758793,7.258733444205,10.46633833467,5.596256388706,-8.674108736932
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,4.119199832411,15.588113015589,-0.73009409425,19.943157362,-14.487184061866,-9.613163367691,28.960574659519,16.27628810972,22.297960635002,7.960376893984,3.329100810657,-0.584078905352,-18.597862700044,1.048376592377,15.263426425666,-12.004245758793,7.258733444205,10.46633833467,5.596256388706,-8.674108736932
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,34.038579466914,11.933236573484,15.755688194884,10.698707389652,-7.091638138786,-0.834900814449,7.894038284292,3.178058370143,-9.928900202477,7.872172072246,8.429314698601999,-4.728888130997,-7.380695769982,8.470595863713,3.168322112015,-10.437905338054,1.652989274265,-22.36057815298,-2.542795990659,7.193846680335
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,17.200727053602,-33.702113913319,-14.227869599919,11.082662409978,38.748629055669,12.752940174598,-13.542114849479,9.010450677697,-8.225416204957,28.006764009658,22.064241103578,-24.799922050087,3.582224598561,6.407212350597,-8.424170717072,13.007907124472,-30.745085090681,0.724780725362,-25.16482798606,42.624578949714
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,1.82431835589,2.782198647717,0.57681224872,1.192363956069,11.419831039845,-3.919656639797,0.092302622251,4.758778596526,5.867328376965,0.356004782081,-2.550934173767,2.124960636736,3.838043163751,-3.998118943249,3.363401105477,3.292406342043,-1.954236573644,7.927385218895,2.068921842025,0.617626379438
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,6.149214576396,7.140728056779,-1.148882608993,2.285203677219,6.45166594623,1.727079348842,-0.903781999683,1.275106166909,-5.611569993849,0.336574215728,-4.868912070621,4.411179239364,5.905140469533,-3.356956717579,8.686448375501,2.824135068536,3.68207852804,4.821921714147,0.202080089684,1.937282281794
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,13.213660029116,-18.136702548488,-4.137314100414,3.968161392634,2.120719960252,-3.941741020631,-3.746214844346,13.825052975242,13.774376513046,10.295508713214,9.561659084022,30.285669865282,-2.997156863697,1.21459111436,3.973435993974,1.55432526516,3.14847334579,2.18569591525,3.156226547351,5.441154384954
