Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,9.358772803129,-8.54034228828,6.596052613744,-4.933982598815,3.668005604763,-10.752192902909,-0.444515123634,1.253712270061,-2.388649046213,-1.456445792117,9.430681168908,10.65728321703,1.668747456125,2.963082970002,2.987155122011,-0.399563888794,-10.665028853742,7.459946264033,1.554504569984,4.344751979548
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,3.928926721009,-3.494906924772,4.558705832536,1.299609017021,1.188215648524,-4.173796190747,7.06999498575,3.466938537875,2.750869311448,-0.615110755498,1.408907302534,4.668191953396,1.534073924432,3.445373778672,2.641272806807,0.116243868247,-8.517246479612,5.924719674354,2.449263475896,1.086981833879
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,-14.127312459499,8.140877018938,6.173877258413,-6.537671069966,16.421614198951,-8.62777733663,11.968737786672,-34.890314253697,50.471837107539,-9.375217665407,2.960209841141,2.619768440765,-2.667488144962,-1.706528240571,0.837008525312,3.611039308161,-8.491702697751,7.851650089755,3.399029192087,-3.082986499631
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,-14.127312459499,8.140877018938,6.173877258413,-6.537671069966,16.421614198951,-8.62777733663,11.968737786672,-34.890314253697,50.471837107539,-9.375217665407,2.960209841141,2.619768440765,-2.667488144962,-1.706528240571,0.837008525312,3.611039308161,-8.491702697751,7.851650089755,3.399029192087,-3.082986499631
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,-23.174750859931,19.261675767974,6.633953837485,-11.870353500532,22.227306015076,-15.068236755857,17.646865754221,-53.20193956592,121.572963071353,-13.345113410909,5.270666471503,6.188995825612,-1.240794053365,-2.404835311095,3.136094143078,6.427209373634,-11.345180615881,11.669301089536,4.658194925359,-5.817919160741
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,1.292357419487,-7.111422291236,5.427496924404,3.276469220292,6.157133015411,3.567974526282,2.060547988124,-7.122960747449,-4.001422396442,-4.387046644272,-0.540983227558,-0.504198484305,-9.298622816935,-0.948503562352,-2.070410015886,-2.355984711326,-2.193871959033,-0.159582221496,0.601457439312,2.130558132746
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,-0.959127061304,8.960684608706,5.381974086089,-11.086408640864,38.65442434427,-19.790168434733,38.677965793139,-8.328684042979,-0.532707068393,18.803627987331,-1.47659383672,-27.410596230128,43.179083992748,3.859763313609,-13.141867447571,1.345962113659,-3.787506148549,5.036460015068,1.214271533146,10.180398509229
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,9.048357314759,-12.254057792081,1.973629639049,3.54932685513,-5.132562654378,-3.943401733059,10.392615919958,5.354268341992,3.423067797864,-4.636415936765,3.738067471782,10.178568215309,2.360289266959,8.355805016806,3.618587827576,-0.746775686007,-12.021640755858,8.030548563789,3.686182664495,0.250223272766
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,17.493295893296,-6.296976982623,3.458521966461,13.985972610845,-5.628861921374,-7.533328291405,6.991597888319,-5.293980017559,46.978421137599,-23.691016265981,-8.806839247159,-47.653462410438,36.531345083742,29.689675018739,7.676965748565,8.753285776929,-3.068794493444,3.976305375161,44.970093392564,-10.087343619935
