Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,2.888929399028,-0.106547563222,6.947298411124,-2.884177524011,2.489940267108,-6.400687002775,7.560843198327,6.446348040649,5.383265098596,9.103837363002,9.914365812811,7.116664723346,6.103194245998,4.666688523772,-5.566799600564,-5.216964136969,-7.042976889065,7.297238098071,3.071732661914,-0.084576482387
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,-0.92724227284,32.586872734967,-1.848119608091,-7.722288111323,10.638088332838,-36.346358430676,-10.612679308836,-17.308243603328,24.172183850214,-9.548331058444,-4.215816543009,14.265819884922,-9.411700110727,11.530291857184,-4.259741557216,-22.672003843777,-19.264338805427,5.003375043049,-11.511030471275,-3.808425752179
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,-0.92724227284,32.586872734967,-1.848119608091,-7.722288111323,10.638088332838,-36.346358430676,-10.612679308836,-17.308243603328,24.172183850214,-9.548331058444,-4.215816543009,14.265819884922,-9.411700110727,11.530291857184,-4.259741557216,-22.672003843777,-19.264338805427,5.003375043049,-11.511030471275,-3.808425752179
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,7.057208189687,-0.723531926017,18.030212564514,5.376565074643,-3.470878863577,-23.190611886274,2.162647594172,7.429384059944,15.334188184975,11.982875402699,8.193051390377,-3.385843972276,9.26783673536,19.931767553477,7.185143100079,-8.05210829208,1.115482986375,-30.302551503098,-2.998061110899,-1.690375683322
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,-2.831387747457,-6.903449334767,25.904664206806,-8.381104513809,7.748012562082,-9.622336499234,-9.251989109579,20.724472588316,7.081744764883,11.590413425439,2.871495130779,0.759349224911,9.58604865344,11.160194994251,-15.576164702435,-3.106515304492,-20.351117103957,9.908506104981,-12.976693103501,-5.04740383756
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,4.422988811669,1.01724077311,1.833256221537,-1.57671459823,1.163730149067,-3.38088709288,13.047804331977,3.475461336651,4.19255066341,8.536122514419,12.19464155122,9.27715299467,5.28425311023,2.204119938506,-3.606944594846,-5.352471839709,-4.208403513326,9.319318841138,6.71145502553,0.826195855703
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,3.775520354414,6.381335372561,1.536478362865,3.958296428573,2.710419294922,3.635239965253,4.135012742438,5.07650463455,-0.143612990881,-0.359521735895,6.726171229972,5.694014436367,4.766136334204,2.550370790902,1.600424975162,0.416576289017,3.024182415518,1.690374412939,8.958341855413,-3.042903427446
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,16.166768251324,-10.674843396759,0.897559125292,3.66660978888,11.711733122084,4.65167036072,2.851014234366,19.141458543945,-32.613599009551,-11.89119794592,129.127790977805,69.933553916986,3.778747511989,0.751398307689,-1.726257352455,-0.53903782266,0.073154088047,2.107911887386,2.238348625534,0.745596544447
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,-3.958574755578,0.296961851824,11.437006661726,7.360805479502,-12.592033469298,1.464389370701,9.77030012889,4.417565607568,14.900423172053,-0.670976987476,3.207952966394,6.708119282137,7.439630472155,8.298683427491,0.593322126337,-0.598368151598,-6.487074626866,5.170073065165,-5.417002438806,4.441728863664
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,3.488075528952,-2.067049740512,0.163153260096,1.754378444938,-3.369248573596,-6.005260954749,10.173809163295,1.387053567157,1.686555577144,1.713088000677,3.780829544121,5.472618161958,-1.640946983767,-1.337714391253,0.528498685217,-4.260822934363,-17.520226229278,10.060046811574,9.049872841652,-3.878640482183
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,1.347410428452,0.835397713136,3.054555012297,4.171069274051,-2.46484239349,-10.8075501469,7.331782545016,0.350511050463,12.603652846287,12.995358969502,12.570777155167,7.369645749176,7.193049677606,5.189667247322,5.06248145238,-0.946760976881,7.350681434026,8.002664618654,10.528073077423,-4.973850361345
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,6.2036803681,8.049639100559,13.562075187576,4.45174013849,4.020032243417,-1.505969251595,8.649181940126,6.486076370946,5.056224407686,2.064550512207,8.240193797581,3.680251185739,-2.035267396734,4.921108311239,0.212475474119,-1.022954662191,0.637254780142,7.545543205146,2.623151912605,-5.286774863333
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,7.152878801855,-1.899097391152,2.468405677458,-5.495179142987,4.318139460358,-2.646416248221,1.86874377758,-2.093210229316,4.841486370403,4.575024558034,-6.553220173989,-5.637615640941,10.736962330229,-4.857882619853,-1.284814044998,-18.78509531789,-3.217501757742,6.496940390344,13.05013527576,-7.030933264434
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,2.147870696974,7.695974876964,7.368039871417,-4.010820753745,-7.722710563711,-21.072016178258,10.914854183487,49.039367564311,7.929037550738,3.40654606833,-0.622019671322,9.659315299883,10.115071453211,6.710451783996,-7.033943196045,0.625420914372,-2.978865761665,11.665935341051,1.305108925768,-7.924202777388
