Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,35.09975357786,8.376012809135,20.917876647142,6.066880340401,2.788846875026,6.506252931326,18.46540094626,2.30073027474,11.499026335829,-3.37272954148,18.280262949028,3.736766831818,1.322339636178,-4.078356826719,15.01955067772,-13.362883743679,6.514738578498,-11.745372835274,14.107683978113,-10.082425766365
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,3.76461991099,-7.239231539736,-7.6037784866,3.461088397332,12.969508490733,10.438482942086,1.731065666345,6.416587209967,12.033123592501,-0.02299431066,1.376177568626,9.876764842487,-7.545215813887,-33.191050389271,21.251194533695,-13.482841688741,5.443577893967,30.251577560831,33.083658087876,46.116848519902
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,-2.77090136036,0.744570755435,-1.127664764064,-3.132767283787,2.537759710863,-0.142166780199,-5.551356572975,2.639332227908,-8.989853038844,9.261479283951,-5.377546294719,-8.096213058311,0.476241510338,-32.697692796527,15.492688075855,-15.942125260059,-0.696668515046,20.81804081069,4.84762704324,-2.286930622904
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,-2.032341073258,6.229630119886,-3.710544643214,1.243364423592,5.169860094916,3.536760610684,-5.129920114781,0.811123788791,-3.484307666273,10.745691465882,0.523927189719,-1.178390500116,4.547265958558,-11.385454574173,5.002230072331,-4.110331874747,1.09229929444,2.965251888245,5.337920791454,-0.285831535067
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,7.469277716729,11.535065162473,17.279439477281,19.706155868771,-4.962486141979,3.744606159547,-41.210695110046,13.282821604225,-7.466479972007,10.411499285149,7.306107456101,17.208340566711,14.349341850612,-8.905487529911,10.689227986041,8.818243305222,-4.243139582612,1.014983304297,1.732817326546,-6.577958674737
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,0.755791978288,-4.434471508717,1.746344822261,0.139460090222,-11.237271462655,0.462507537983,0.418944211009,-7.575835054019,-9.30068395799,3.699372114303,-3.668619369077,-4.32127621045,8.306190358815,-9.344761300968,-4.632647297473,3.851270359837,-8.524949304751,16.782784248914,4.242598861917,-6.445509381199
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,-3.370432180468,2.424228708642,-2.190904027007,-2.905315671893,5.097208939524,6.583483732956,1.619308833995,-2.819642292375,-8.20600525806,1.556719132125,-14.249904708527,-1.253622877337,4.524929392198,-18.775734174447,7.526585113658,-1.085438745524,-21.846827609234,16.736149749622,7.320631256777,-9.243436235564
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,21.453866046792,-8.978735946034,6.418292019205,-13.580085318716,3.936035472435,-9.738283010508,11.787663511516,4.94611781618,-3.044503399912,-21.777119883883,-14.500248773751,-10.496613926056,17.474448330679,10.010326196654,-4.807040831847,-0.670407166206,-13.471360668453,16.244941310755,-8.855986011773,-41.308074189685
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,11.776892294303,1.278917629888,7.802871338471,-0.362023472097,8.672978199669,-11.151043832439,-29.723012344315,18.087244990817,8.579319959507,9.951915554616,30.846419266249,-8.098220452242,20.126439123417,-0.945304756179,0.27856723959,4.690179078078,-0.385179571419,12.113404588654,1.502164312885,0.230889579643
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,-4.21954307515,-0.514653906126,-1.909030237726,-5.097118562231,2.728454517049,-0.444472478417,-4.077867754941,2.156541483393,-10.358646820057,11.764811435736,-7.170366453381,-11.700085634875,-2.277577694901,-43.744375158468,23.37660093214,-26.335963735387,1.366451205764,34.3282988589,6.924541501749,-1.135904477412
