Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,13.577830528154,-1.809797488641,9.086863610737,11.074600899091,18.667617687422,-3.76494022691,-7.771284873968,5.094921025665,-8.224608932316,-3.191091722654,-2.896306257214,14.171256943904,1.823381004697,7.170925126377,22.568033019822,-17.986862771547,-18.144712234713,-5.372453164758,1.570297184982,0.326775385081
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,25.572165462553,4.872911836887,4.43194534914,2.900169658971,0.774249227389,2.229875510018,-18.803797316435,9.64934970874,13.265022073939,15.339224788026,-0.202633800866,29.64762926912,19.6629557358,-0.827392424239,-2.356097161854,-7.50440651276,-1.594580954654,-0.474972811842,3.482618059622,-3.794342955566
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,25.572165462553,4.872911836887,4.43194534914,2.900169658971,0.774249227389,2.229875510018,-18.803797316435,9.64934970874,13.265022073939,15.339224788026,-0.202633800866,29.64762926912,19.6629557358,-0.827392424239,-2.356097161854,-7.50440651276,-1.594580954654,-0.474972811842,3.482618059622,-3.794342955566
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,31.416980857487,1.971696142206,30.735864180207,0.77470279757,18.006111735054,2.513498712315,7.958523224269,22.167352653497,-10.140563485453,13.296908483945,5.037816780351,2.678004644699,2.753663627436,7.408249474002,6.228418729748,0.741505204933,5.266285908048,-22.605565718364,-0.870690647748,-4.06922429108
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,12.355627944229,-4.771866053252,6.096846222463,15.745055224814,26.598094575022,-4.946397358751,-9.813376757859,0.769665231794,-12.108474276866,-14.655742269196,-9.286038242895,20.503628098578,-4.012317074436,11.638168804472,42.845284073506,-29.267875017702,-37.564675848213,3.971743826421,2.088797920706,4.090974301301
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,-2.054696732111,3.592196178461,6.713100482019,8.608930718479,-4.709234843666,-9.650067932806,-6.467974506251,0.132216315838,1.405633292598,12.47232849948,7.167089275323,-3.587732879825,2.860907681573,-0.010058179874,-1.749327570616,2.007988541666,0.094680938602,0.484214654621,1.792327521924,2.0603178040339998
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,-6.251973441555,3.858366134243,1.66713900568,4.90856630514,0.115710479919,-3.160941548909,-1.149389302831,-2.712833075617,-5.099619978595,1.249772817817,6.798979332857,-12.328133582886,-6.985513263163,-1.775316326113,8.040732410768,-1.118411702325,6.398292904053,-0.005134596729,3.544276250598,4.414127048505
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,-1.952081000478,-5.675992383184,-5.582974221601,-3.37660201635,-4.547582318208,-3.148945893079,-2.945500473271,13.034507904418,18.249788887898,36.788621943079,32.638168305274,18.788618870028,13.497441343323,3.018403995768,0.755813595316,5.038402511427,-2.648002667711,1.336054245118,2.291948172806,-1.749625262769
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,8.402560261474,-11.78391959799,10.524067217317,16.956577760598,-8.05332158202,-2.767792954709,0.714725816389,-5.56711121987,-1.308629178544,4.936326637784,0.813211560115,9.555721022586,7.113729043951,-15.291878172589,9.138576779026,6.245710363761,-1.15202411714,0.065352358131,-3.918580603026,10.615158037838
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,1.706774090957,-1.683343756514,15.022528491916,13.940734596064,4.885940786281,-5.321610365572,-1.44183773216,0.239689230515,-0.713225593668,4.899721795457,-19.28116217393,-5.820910160847,4.910179640719,7.608695652174,-1.503620681703,-0.978693514399,-19.668022321006,5.592511920881,12.995484194681,3.769488849418
