Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022<R>,2023<R>
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,3.798,3.985,4.244,4.538,4.611,4.919,4.797,4.958,5.224,5.703,5.659,5.785,5.864,5.954,5.728,5.601,5.667,5.599,6.306,7.252,7.372
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",5031.251,4680.806,4516.537,4406.849,4172.239,4686.316,4775.26,4445.565,4685.236,5282.8,5294.625,5171.149,5276.102,3695.04,3468.735,3769.954,4684.177,5640.711,5180.335,2530.108,2628.926
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,15549.293,15551.384,16525.8,16062.136,16166.441,16016.961,15916.033,16058.248,16204.216,15901.933,17538.867,17154.083,16752.142,16549.331,16379.033,15254.35,15888.876,15879.639,15734.299,16163.157,16874.792
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,10286.118,10478.333,10673.385,12284.208,12579.56,12552.54,12265.744,11833.523,10995.272,12086.245,12177.979,11536.281,11359.24,11228.562,11102.914,11619.11,11723.076,12014.628,12688.11,11850.471,12010.393
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",284.316,286.12,283.838,302.986,322.514,327.191,320.522,333.535,331.361,337.757,348.226,340.407,346.275,355.648,358.771,363.377,355.8,194.004,260.107,367.446,384.479
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,5915.085,6145.997,5916.723,6566.325,5756.337,5781.758,5252.611,5168.602,5275.783,6116.492,5565.634,5965.488,5798.931,4891.281,5349.11,6640.712,6948.728,3909.947,4376.192,4926.087,4566.467
Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,5038.291,4916.945,4717.395,5252.486,6081.824,5822.745,5789.844,6220.719,6284.081,6210.974,6473.994,6757.837,7163.044,7047.873,6672.645,6460.808,6184.655,5269.785,5845.048,6097.708,6334.727
"Millones de pesos a precios de 2018|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",14017.538,13781.345,15379.109,14985.808,15788.29,16355.767,16021.691,15681.675,15156.74,15477.94,15385.4,15024.513,15260.052,15915.012,15783.015,15708.779,15428.86,15547.108,15560.777,15598.3,15247.048
Variación porcentual anual en valores constantes|B.1bP---Producto interno bruto<C1>,NA,3.723921122694,7.834140060195,7.925922219816,2.560329218679,4.063467042495,2.55079001707,4.776654648578,3.786252194157,4.588334821111,0.339928920982,-0.386875135885,-6.9944384471,-3.696348678606,-5.720020779428,-6.128333823389,-5.448716163882,4.236563957901,17.354128472093,16.933772839762,2.402165112631
"Variación porcentual anual en valores constantes|D.21-D.31---Impuestos sobre los productos, netos",NA,1.514616658299,4.158918463623,5.590920702268,-5.020086067349,7.970698520053,-9.437594273085,-5.752026980855,0.331039555927,0.541767392114,-0.903038841827,-0.085344248737,14.594887542649,-3.520721636727,-2.752889910404,-2.775700085021,-2.195134936307,-14.811461648984,28.996541235935,8.451067379465,-1.91017545608
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,3.801075275434,7.959660367194,8.002862290714,2.804531504701,3.947176236406,2.921411091517,5.063062993212,3.87056788716,4.683716117726,0.36806759898,-0.393614833384,-7.478487862484,-3.701225810753,-5.802571929082,-6.22463025502,-5.545604562095,4.823915852935,17.062377583197,17.168014592044,2.512386971899
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,12.184504859538,-9.820149388675,5.872312060882,-9.96165474031,-1.111975720252,-1.708514800491,0.301733925558,-4.274158004932,11.267635799181,-4.257730690435,-2.042633790785,2.046525355887,-0.063646015356,6.613679372458,1.626999429409,-3.601675072462,1.891161634929,2.784596081382,-0.941422858891,-0.900399010096
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,12.184504859538,-9.820149388675,5.872312060882,-9.96165474031,-1.111975720252,-1.708514800491,0.301733925558,-4.274158004932,11.267635799181,-4.257730690435,-2.042633790785,2.046525355887,-0.063646015356,6.613679372458,1.626999429409,-3.601675072462,1.891161634929,2.784596081382,-0.941422858891,-0.900399010096
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,16.234734697155,-18.423149479001,10.311895917063,-14.587526620322,-3.074114801793,-3.593516016318,1.761248471793,-11.54206926439,22.714993380242,-1.497021352596,-1.018364193289,3.480882818574,1.796208376111,7.013283771641,2.570102734992,-5.445560169396,1.07477724031,3.392739338292,-1.346070067393,-5.217755155956
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,3.756407544302,5.355137458825,1.082896078979,-5.298420168276,-0.460172294946,2.430181983923,-1.005863155704,3.537712229816,2.754164663716,-8.177608225328,-3.851459371876,0.523380466205,-2.56620335713,0.776076542244,-0.132275760704,1.058380828312,3.700310341256,2.46512170193,-0.48000190266,3.089373444729
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,-19.791842010818,6.297591282208,-7.943154091155,8.140108934049,-12.461551126711,-19.975976335408,10.247589540878,9.198164630867,-6.208818270157,14.061879080329,-19.312827659433,36.686542613344,4.619232071001,-1.194135006992,-14.56792459008,-45.261212461887,-6.03538143175,-5.380679560207,-12.61582884893,54.742807934553
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,602.8114534929,-64.142872973073,31.594832914418,-6.423634214502,79.664717544608,-22.997304130407,-16.046583343915,-28.326959227329,-31.027101986675,2.341302795868,94.657194920563,-52.726807328043,-5.326505669952,387.468135172233,22.936130414232,0.377932659272,-3.476602611119,0.196442643251,3.514429045722,1.536102895287
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,3.617413231148,11.257451851048,10.744713656275,3.786533145104,4.940344086412,7.432086184032,5.043000949798,3.8637866847,4.600717740579,-1.419668753441,-1.396622608296,-13.159086007175,-4.635727359616,-8.722580840478,-11.690660488716,-10.562210878664,14.777992981661,26.260504907034,26.941896944297,2.179224450345
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,5.569291394008,10.99738828092,12.433138546785,8.163988010924,3.425693845931,9.952019685254,6.611812580838,2.755487481108,4.748015348878,-0.969770726612,-2.772223187506,-14.368968739557,-3.968467736245,-8.253996131634,-13.235192501532,-11.866462134939,16.107342261849,11.717925802114,28.980622011093,14.41999961326
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,5.879752111493,10.926804014799,12.550066679957,8.34402617865,3.421358774799,9.967658768259,6.696450506173,2.682076656687,4.719484249594,-0.879155681461,-2.877291586738,-14.590174597279,-3.902485648344,-8.109167054961,-13.255228413231,-11.840598859948,15.897652074283,10.386868445743,29.091836652189,15.326061350932
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,-14.155957845048,16.528679226857,3.710632249091,-6.411037880068,3.83196998616,8.492145194466,-1.396406156495,10.271513014335,7.468072069483,-9.387749052449,7.904984274601,5.864086537826,-8.837583256305,-19.520161216207,-11.455624663125,-14.116922072587,34.836873483982,113.908663320425,24.574406171702,-22.779024585887
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,34.277335946881,4.792698409924,-13.265993346215,10.536660450794,1.648736256044,-0.555102805871,-4.839220542205,18.099564461993,-1.833152129131,14.694577458799,13.850735655082,0.347709991948,-4.57395312926,-5.117157298528,4.399967067708,7.343986648224,3.596153867641,-14.509469356345,5.894891157411,6.56008353979
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,-9.917072018574,27.496748707987,9.935168062999,-13.70283035567,19.986246235291,2.558147923057,-3.959615182008,15.061066901476,7.9296170708,-6.675574180443,5.662767524898,-2.533160093626,-11.989768552995,-20.834866474281,-8.315648563253,-9.33966495222,15.056937059881,153.888143213703,29.179436656137,-29.020734519306
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,4.578884068921,-0.350567945348,3.517308925526,-5.083187694383,0.865511726274,-4.930525425909,4.065287214992,-0.9319778536,-0.881102912007,0.840680560917,0.220762954587,-19.374590266175,2.089332267684,5.362604861938,-5.082147603452,-4.658758738607,7.047258303816,-7.960292705677,4.249292295487,-11.123056345786
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,-3.706743109842,4.753247242987,6.425293905156,-5.44714191779,0.131094500473,-2.623306064567,2.421940635406,-4.426680482775,-3.760885528147,1.052346116035,-0.67572747566,-8.909731131432,1.890480601766,2.021377697573,-5.614267077147,-3.071373138968,6.01085049797,-9.023508089471,7.447051809061,-5.925982824402
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,2.559997707892,-4.490391700161,-4.889802126446,10.568783780667,2.634662253544,10.036415372368,22.115979595669,3.045077431537,0.668620581673,-11.861185705433,29.338421409625,32.026596629161,3.803246500558,-2.654981512506,-5.382558936655,5.064218943955,4.910456662182,1.435687482858,-0.619317572456,-3.160419443731
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,15.84138957259,-8.130554209081,9.424355411727,8.823222135607,-5.572622810386,-1.222373422176,6.925013657633,-7.69384558995,-8.384071747728,2.92143685835,-1.557714557953,-8.588058385834,6.240575558612,-7.884655599703,11.078963638471,1.523683626924,-1.055368286697,-4.464761113203,-0.721357529622,-1.292999183033
"Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,4.077198364008,-3.475767481662,7.342208256425,-0.041953963521,5.228001626163,-1.948884703509,5.839731627365,-3.875175368748,-6.843014978789,3.72124713939,-3.148317563292,-9.290223691143,5.106487241175,5.607369582386,-2.854527740354,-4.602998932451,-12.4850107594,-5.084324233011,7.160937554074,-6.991979442275
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,9.859483204747,1.254247649185,-0.394199933945,6.353552748393,-9.866473567935,-22.886462199939,6.178103400875,-8.752691493518,-0.984716483298,3.481789111679,-0.395982839124,-6.01799006839,6.006799366777,1.752367336147,3.923163167595,-1.85905449831,14.050623953198,-5.048482642221,19.722740184375,-6.929716668729
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,13.780820906541,-1.399409579731,9.800002467582,-0.217617667109,-0.289788701994,-4.798421859059,3.510319001277,-3.313722493888,-1.736958978371,-2.382484217299,0.121516693098,-8.256397597301,1.19062567267,-1.24708061707,2.272553885645,-6.922425481687,0.449271877843,-4.998263514084,1.804133897166,-2.917855548438
Variación porcentual anual en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,9.546023129997,-5.649573766835,-2.965556554927,-9.049791611841,-3.11489239061,0.144447876356,6.414864530845,2.607063070314,0.029289493966,5.283435561509,-2.114829971479,-38.312516042164,9.917000851694,15.968915500098,-8.387616215109,-9.342270217176,15.94504922831,-8.533371746305,2.346287880473,-21.544467863829
